2025-07-22T17:10:56.666733Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-07-22T17:10:56.667062Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667070Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667075Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667080Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667770Z  INFO zenoh::net::runtime: Using ZID: ae2b5a8c35e2ebe6b62a227e2fcda4f3
2025-07-22T17:10:56.668262Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::6cd9:92ff:fe20:2a36]:38447
2025-07-22T17:10:56.668272Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:38447
2025-07-22T17:10:56.668293Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-07-22T17:10:57.647646Z  INFO dora_daemon::log:    sink received message: operator received random value 0xdacde4a8b073a3fc after 5 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.656461Z  INFO dora_daemon::log:    tick 48, sending 0x18f44f079512fe85 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.658007Z  INFO dora_daemon::log:    sink received message: operator received random value 0x18f44f079512fe85 after 5 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.666381Z  INFO dora_daemon::log:    tick 49, sending 0xd6a441f96cca511a build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.668017Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd6a441f96cca511a after 5 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.676020Z  INFO dora_daemon::log:    tick 50, sending 0x7256ea4ec1eded55 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.677537Z  INFO dora_daemon::log:    sink received message: operator received random value 0x7256ea4ec1eded55 after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.686547Z  INFO dora_daemon::log:    tick 51, sending 0xe9c5c603c723fc77 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.688494Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe9c5c603c723fc77 after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.696436Z  INFO dora_daemon::log:    tick 52, sending 0xa863c52eddd72b58 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.698020Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa863c52eddd72b58 after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.706374Z  INFO dora_daemon::log:    tick 53, sending 0x71f8a5cef8a78dc6 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.707833Z  INFO dora_daemon::log:    sink received message: operator received random value 0x71f8a5cef8a78dc6 after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.716389Z  INFO dora_daemon::log:    tick 54, sending 0xe149260389f7a47d build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.718065Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe149260389f7a47d after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.726140Z  INFO dora_daemon::log:    tick 55, sending 0xa9016b2533c6ef6e build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.727760Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa9016b2533c6ef6e after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.736531Z  INFO dora_daemon::log:    tick 56, sending 0xadeb1b228f85ad35 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.738630Z  INFO dora_daemon::log:    sink received message: operator received random value 0xadeb1b228f85ad35 after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.746291Z  INFO dora_daemon::log:    tick 57, sending 0x26f195e255755813 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.747697Z  INFO dora_daemon::log:    sink received message: operator received random value 0x26f195e255755813 after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.756480Z  INFO dora_daemon::log:    tick 58, sending 0x1315ecf814b80ab build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.758047Z  INFO dora_daemon::log:    sink received message: operator received random value 0x1315ecf814b80ab after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.766407Z  INFO dora_daemon::log:    tick 59, sending 0xc4b20ff3f56c895b build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.767960Z  INFO dora_daemon::log:    sink received message: operator received random value 0xc4b20ff3f56c895b after 6 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.776423Z  INFO dora_daemon::log:    tick 60, sending 0xf0d7f6ca075d9ac3 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.777859Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf0d7f6ca075d9ac3 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.786641Z  INFO dora_daemon::log:    tick 61, sending 0xf80734ff318dec1d build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.788755Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf80734ff318dec1d after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.796442Z  INFO dora_daemon::log:    tick 62, sending 0x14b938b22f7eee73 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.797834Z  INFO dora_daemon::log:    sink received message: operator received random value 0x14b938b22f7eee73 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.806286Z  INFO dora_daemon::log:    tick 63, sending 0x8dcb5844823d905c build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.807619Z  INFO dora_daemon::log:    sink received message: operator received random value 0x8dcb5844823d905c after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.816459Z  INFO dora_daemon::log:    tick 64, sending 0x994e692010114884 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.818012Z  INFO dora_daemon::log:    sink received message: operator received random value 0x994e692010114884 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.826390Z  INFO dora_daemon::log:    tick 65, sending 0x19daacfebb555cb1 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.827849Z  INFO dora_daemon::log:    sink received message: operator received random value 0x19daacfebb555cb1 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.836451Z  INFO dora_daemon::log:    tick 66, sending 0xadf14573d029e6ad build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.838141Z  INFO dora_daemon::log:    sink received message: operator received random value 0xadf14573d029e6ad after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.846519Z  INFO dora_daemon::log:    tick 67, sending 0xa843bddf9418f89 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.848100Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa843bddf9418f89 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.856407Z  INFO dora_daemon::log:    tick 68, sending 0x78fab31c722e3af3 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.857780Z  INFO dora_daemon::log:    sink received message: operator received random value 0x78fab31c722e3af3 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.866313Z  INFO dora_daemon::log:    tick 69, sending 0x5d643a3af9d01417 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.867939Z  INFO dora_daemon::log:    sink received message: operator received random value 0x5d643a3af9d01417 after 7 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.876589Z  INFO dora_daemon::log:    tick 70, sending 0x8f94b8ebd0755109 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.877958Z  INFO dora_daemon::log:    sink received message: operator received random value 0x8f94b8ebd0755109 after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.886450Z  INFO dora_daemon::log:    tick 71, sending 0xf4782504a1e5c4bc build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.887756Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf4782504a1e5c4bc after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.896327Z  INFO dora_daemon::log:    tick 72, sending 0x18cab8172ee1dbc2 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.897693Z  INFO dora_daemon::log:    sink received message: operator received random value 0x18cab8172ee1dbc2 after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.906361Z  INFO dora_daemon::log:    tick 73, sending 0xf255c570d5c8cdcf build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.907704Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf255c570d5c8cdcf after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.916416Z  INFO dora_daemon::log:    tick 74, sending 0x716a31fd4a0594d build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.918083Z  INFO dora_daemon::log:    sink received message: operator received random value 0x716a31fd4a0594d after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.926480Z  INFO dora_daemon::log:    tick 75, sending 0x523b093199b5e893 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.928126Z  INFO dora_daemon::log:    sink received message: operator received random value 0x523b093199b5e893 after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.937070Z  INFO dora_daemon::log:    tick 76, sending 0x34ee02e8bbd65ed1 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.938402Z  INFO dora_daemon::log:    sink received message: operator received random value 0x34ee02e8bbd65ed1 after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.946503Z  INFO dora_daemon::log:    tick 77, sending 0x797140e624e8325 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.947790Z  INFO dora_daemon::log:    sink received message: operator received random value 0x797140e624e8325 after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.956983Z  INFO dora_daemon::log:    tick 78, sending 0x4f3e3495036ad0de build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.958299Z  INFO dora_daemon::log:    sink received message: operator received random value 0x4f3e3495036ad0de after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.966390Z  INFO dora_daemon::log:    tick 79, sending 0x85046aca6cc5e27 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.967894Z  INFO dora_daemon::log:    sink received message: operator received random value 0x85046aca6cc5e27 after 8 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.976446Z  INFO dora_daemon::log:    tick 80, sending 0xf1c4fdec1267bad5 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.977833Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf1c4fdec1267bad5 after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.986410Z  INFO dora_daemon::log:    tick 81, sending 0x14275ba5eed6be6e build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.987832Z  INFO dora_daemon::log:    sink received message: operator received random value 0x14275ba5eed6be6e after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:57.996459Z  INFO dora_daemon::log:    tick 82, sending 0xd9dda3dd37a2cb63 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:57.997976Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd9dda3dd37a2cb63 after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.007096Z  INFO dora_daemon::log:    tick 83, sending 0x13aecadc79a866f9 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.008356Z  INFO dora_daemon::log:    sink received message: operator received random value 0x13aecadc79a866f9 after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.016273Z  INFO dora_daemon::log:    tick 84, sending 0x4a1d51c695590cd1 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.017626Z  INFO dora_daemon::log:    sink received message: operator received random value 0x4a1d51c695590cd1 after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.026469Z  INFO dora_daemon::log:    tick 85, sending 0xe0e0eff8b2115d47 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.028023Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe0e0eff8b2115d47 after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.036387Z  INFO dora_daemon::log:    tick 86, sending 0x59743ed936b03e6b build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.037901Z  INFO dora_daemon::log:    sink received message: operator received random value 0x59743ed936b03e6b after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.046380Z  INFO dora_daemon::log:    tick 87, sending 0xf0236125a207f0a8 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.047896Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf0236125a207f0a8 after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.056477Z  INFO dora_daemon::log:    tick 88, sending 0xd4a7f19702c1b9aa build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.058545Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd4a7f19702c1b9aa after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.066402Z  INFO dora_daemon::log:    tick 89, sending 0xa77f01db173a692e build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.067924Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa77f01db173a692e after 9 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.076540Z  INFO dora_daemon::log:    tick 90, sending 0xa16ef95ef00783a5 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.077928Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa16ef95ef00783a5 after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.086309Z  INFO dora_daemon::log:    tick 91, sending 0x98b2a4d4509a5e14 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.087905Z  INFO dora_daemon::log:    sink received message: operator received random value 0x98b2a4d4509a5e14 after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.096051Z  INFO dora_daemon::log:    tick 92, sending 0xbace53afcc2bc774 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.097609Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbace53afcc2bc774 after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.106526Z  INFO dora_daemon::log:    tick 93, sending 0xbe112090413b72ad build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.109054Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbe112090413b72ad after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.116350Z  INFO dora_daemon::log:    tick 94, sending 0x456d4adfb4d57960 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.117733Z  INFO dora_daemon::log:    sink received message: operator received random value 0x456d4adfb4d57960 after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.126612Z  INFO dora_daemon::log:    tick 95, sending 0x7d4251d314e7025f build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.128249Z  INFO dora_daemon::log:    sink received message: operator received random value 0x7d4251d314e7025f after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.136497Z  INFO dora_daemon::log:    tick 96, sending 0x6cea139d36744dfc build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.138060Z  INFO dora_daemon::log:    sink received message: operator received random value 0x6cea139d36744dfc after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.146521Z  INFO dora_daemon::log:    tick 97, sending 0xde4b84a3c7b31c1 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.148037Z  INFO dora_daemon::log:    sink received message: operator received random value 0xde4b84a3c7b31c1 after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.156568Z  INFO dora_daemon::log:    tick 98, sending 0x5bf3bcf04df15c7d build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.158607Z  INFO dora_daemon::log:    sink received message: operator received random value 0x5bf3bcf04df15c7d after 10 ticks build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.166502Z  INFO dora_daemon::log:    tick 99, sending 0xc6c555daf8137678 build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.167549Z  INFO dora_daemon::log:    input `random` was closed build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-status-node")
2025-07-22T17:10:58.168077Z  INFO dora_daemon::log:    Event: Stop( build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("dora-record")
2025-07-22T17:10:58.168260Z  INFO dora_daemon::log:    Input `message` was closed build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.168628Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.170736Z  INFO dora_daemon::log:    `random` input was closed -> exiting build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-status-node")
2025-07-22T17:10:58.170744Z  INFO dora_daemon::log:    Received stop build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.170752Z  INFO dora_daemon::log:        AllInputsClosed, build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("dora-record")
2025-07-22T17:10:58.171051Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node")
2025-07-22T17:10:58.172429Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: 7f2746a4-d2cc-4e11-9489-60c2fc4ccdbe }}: dora_daemon::log:    rust-node finished successfully build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-node") target="daemon"
2025-07-22T17:10:58.173263Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-status-node")
2025-07-22T17:10:58.173275Z  INFO dora_daemon::log:    ) build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("dora-record")
2025-07-22T17:10:58.173283Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.174390Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-status-node")
2025-07-22T17:10:58.174965Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-sink")
2025-07-22T17:10:58.175578Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: 7f2746a4-d2cc-4e11-9489-60c2fc4ccdbe }}: dora_daemon::log:    rust-status-node finished successfully build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("rust-status-node") target="daemon"
2025-07-22T17:10:58.176513Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198331d-ef9b-7b33-920c-51a15bb09d0e") node_id=Some("dora-record")
